Linux 2.6.32-431.el6.i686 (bogon) 	06/10/2019 	_i686_	(24 CPU)

12:00:01 AM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
06:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:02 PM        lo      7.80      7.80      1.91      1.91      0.00      0.00      0.00
06:10:02 PM  Auto_em1      4.86      5.88      0.83      7.06      0.00      0.00      0.07
06:10:02 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 PM        lo      1.58      1.58      0.26      0.26      0.00      0.00      0.00
06:20:01 PM  Auto_em1     72.51     50.06     75.69      6.95      0.00      0.00      0.16
06:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 PM        lo     15.63     15.63      4.78      4.78      0.00      0.00      0.00
06:30:01 PM  Auto_em1     87.88     82.99     51.06     25.90      0.00      0.00      0.06
06:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 PM        lo      1.04      1.04      0.28      0.28      0.00      0.00      0.00
06:40:01 PM  Auto_em1      0.42      0.23      0.07      0.11      0.00      0.00      0.07
06:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 PM        lo      0.59      0.59      0.12      0.12      0.00      0.00      0.00
06:50:01 PM  Auto_em1      0.71      0.58      0.08      0.66      0.00      0.00      0.24
06:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 PM        lo      0.57      0.57      0.04      0.04      0.00      0.00      0.00
07:00:01 PM  Auto_em1      0.34      0.11      0.04      0.01      0.00      0.00      0.06
07:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
07:10:01 PM  Auto_em1      0.43      0.21      0.05      0.13      0.00      0.00      0.07
07:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01 PM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
07:20:01 PM  Auto_em1      0.33      0.10      0.04      0.01      0.00      0.00      0.17
07:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01 PM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
07:30:01 PM  Auto_em1      0.21      0.11      0.03      0.01      0.00      0.00      0.06
07:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
07:40:01 PM  Auto_em1      0.19      0.08      0.03      0.01      0.00      0.00      0.07
07:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:50:01 PM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
07:50:01 PM  Auto_em1      0.41      0.23      0.04      0.16      0.00      0.00      0.17
07:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:00:01 PM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
08:00:01 PM  Auto_em1      0.22      0.08      0.03      0.01      0.00      0.00      0.11
08:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:10:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
08:10:01 PM  Auto_em1      0.07      0.01      0.02      0.00      0.00      0.00      0.06
08:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:20:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
08:20:01 PM  Auto_em1      0.09      0.02      0.02      0.00      0.00      0.00      0.08
08:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:01 PM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
08:30:01 PM  Auto_em1      0.09      0.04      0.02      0.00      0.00      0.00      0.05
08:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
08:40:01 PM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
08:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
08:50:01 PM  Auto_em1      0.06      0.03      0.01      0.00      0.00      0.00      0.05
08:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01 PM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
09:00:01 PM  Auto_em1      0.09      0.04      0.02      0.00      0.00      0.00      0.05
09:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:10:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
09:10:01 PM  Auto_em1      0.07      0.02      0.01      0.00      0.00      0.00      0.05
09:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
09:20:01 PM  Auto_em1      0.06      0.02      0.01      0.00      0.00      0.00      0.05
09:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:01 PM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
09:30:01 PM  Auto_em1      0.08      0.04      0.02      0.00      0.00      0.00      0.05
09:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:40:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
09:40:01 PM  Auto_em1      0.09      0.03      0.02      0.00      0.00      0.00      0.05
09:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:50:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
09:50:01 PM  Auto_em1      0.25      0.32      0.05      0.02      0.00      0.00      0.05
09:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:00:01 PM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
10:00:01 PM  Auto_em1      0.08      0.03      0.02      0.00      0.00      0.00      0.05
10:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
10:10:01 PM  Auto_em1      0.08      0.03      0.02      0.00      0.00      0.00      0.05
10:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
10:20:01 PM  Auto_em1      0.06      0.02      0.01      0.00      0.00      0.00      0.05
10:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:01 PM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
10:30:01 PM  Auto_em1      0.10      0.05      0.02      0.00      0.00      0.00      0.05
10:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:40:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
10:40:01 PM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
10:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:50:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
10:50:01 PM  Auto_em1      0.06      0.02      0.01      0.00      0.00      0.00      0.05
10:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:00:01 PM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
11:00:01 PM  Auto_em1      0.08      0.04      0.02      0.00      0.00      0.00      0.05
11:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:10:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
11:10:01 PM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
11:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:20:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
11:20:01 PM  Auto_em1      0.06      0.02      0.01      0.00      0.00      0.00      0.05
11:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:30:01 PM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
11:30:01 PM  Auto_em1      0.10      0.05      0.02      0.00      0.00      0.00      0.05
11:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:40:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
11:40:01 PM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
11:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:50:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
11:50:01 PM  Auto_em1      0.20      0.02      0.03      0.00      0.00      0.00      0.15
11:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:           lo      1.27      1.27      0.31      0.31      0.00      0.00      0.00
Average:     Auto_em1      1.92      1.76      1.04      0.95      0.00      0.00      0.08
Average:     Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
